pose_id,feature_id,x,y,z,sigma_x,sigma_y,sigma_z
8,518,2.9028,-1.5338,3.0304,0.0050,0.0050,0.0050
8,519,0.4222,0.8524,3.5808,0.0050,0.0050,0.0050
8,533,-2.3613,-1.7362,2.9543,0.0050,0.0050,0.0050
8,548,2.1560,-1.3156,-1.7507,0.0050,0.0050,0.0050
8,564,1.1349,0.0318,1.3640,0.0050,0.0050,0.0050
8,577,-3.3603,-2.2676,2.6338,0.0050,0.0050,0.0050
8,578,0.3073,-0.0856,3.3586,0.0050,0.0050,0.0050
8,593,2.8916,-1.5462,0.3420,0.0050,0.0050,0.0050
8,608,-0.0155,-0.6807,2.5803,0.0050,0.0050,0.0050
8,623,0.6145,-2.3166,-0.9295,0.0050,0.0050,0.0050
8,624,-1.2529,1.0196,2.2148,0.0050,0.0050,0.0050
8,637,-2.4902,-1.3710,1.5188,0.0050,0.0050,0.0050
8,653,3.2720,-0.1877,1.5518,0.0050,0.0050,0.0050
8,668,-0.2616,1.2519,3.1266,0.0050,0.0050,0.0050
8,669,-1.3838,0.4150,-0.3261,0.0050,0.0050,0.0050
8,682,-0.9521,-0.0289,1.5815,0.0050,0.0050,0.0050
8,712,1.8512,0.4010,2.7506,0.0050,0.0050,0.0050
8,713,-2.3643,0.9389,3.9339,0.0050,0.0050,0.0050
8,714,2.4308,0.3245,2.1016,0.0050,0.0050,0.0050
8,728,-0.1548,0.1451,1.3529,0.0050,0.0050,0.0050
8,742,-1.2580,-0.1999,1.2950,0.0050,0.0050,0.0050
8,743,-1.7746,-1.9146,1.8662,0.0050,0.0050,0.0050
8,758,1.2621,3.0232,-0.3440,0.0050,0.0050,0.0050
8,759,1.2573,0.1294,-0.2787,0.0050,0.0050,0.0050
8,773,0.5248,-0.0553,0.9754,0.0050,0.0050,0.0050
8,787,-0.6911,0.5619,3.4827,0.0050,0.0050,0.0050
8,802,-2.6312,-2.5477,2.9562,0.0050,0.0050,0.0050
8,803,0.0635,0.4148,1.2048,0.0050,0.0050,0.0050
8,817,-3.3569,0.8872,0.5837,0.0050,0.0050,0.0050
8,818,1.9322,0.9823,2.3797,0.0050,0.0050,0.0050
8,833,-2.9674,-1.1789,3.6096,0.0050,0.0050,0.0050
8,834,-1.9566,-1.3794,2.8693,0.0050,0.0050,0.0050
8,848,-0.3466,-0.1337,0.6780,0.0050,0.0050,0.0050
8,849,0.8608,-0.1519,1.7492,0.0050,0.0050,0.0050
8,862,-0.1662,2.1636,1.9496,0.0050,0.0050,0.0050
8,863,-1.6953,0.6000,0.6599,0.0050,0.0050,0.0050
8,864,-0.8804,-1.4075,0.8899,0.0050,0.0050,0.0050
8,878,-1.6411,-0.5588,3.4566,0.0050,0.0050,0.0050
8,879,1.4204,0.3277,0.3057,0.0050,0.0050,0.0050
8,892,1.6156,1.9605,3.3095,0.0050,0.0050,0.0050
8,893,-0.7337,-3.0750,0.3939,0.0050,0.0050,0.0050
8,908,2.5347,0.3680,0.3288,0.0050,0.0050,0.0050
8,909,-1.3185,-1.5424,-1.7159,0.0050,0.0050,0.0050
8,922,-0.8757,-0.3705,4.0693,0.0050,0.0050,0.0050
8,923,-0.9849,0.3074,1.2378,0.0050,0.0050,0.0050
8,924,1.0306,2.3536,0.8755,0.0050,0.0050,0.0050
8,938,-2.8180,0.7151,3.6908,0.0050,0.0050,0.0050
8,952,-2.4684,-0.9066,-0.8924,0.0050,0.0050,0.0050
8,953,-0.3392,0.7671,1.0510,0.0050,0.0050,0.0050
8,968,-3.0241,1.2561,3.0228,0.0050,0.0050,0.0050
8,969,-0.6193,2.8545,-1.4329,0.0050,0.0050,0.0050
8,982,-0.4479,-0.0817,2.7592,0.0050,0.0050,0.0050
8,998,0.0790,1.4199,-1.7449,0.0050,0.0050,0.0050
8,1028,-0.1044,0.0638,-1.9215,0.0050,0.0050,0.0050
8,1043,-2.3871,0.9131,2.7592,0.0050,0.0050,0.0050
8,1058,0.0726,0.7205,0.9482,0.0050,0.0050,0.0050
8,1059,-1.8965,0.7098,3.8175,0.0050,0.0050,0.0050
8,1088,2.8655,0.3968,3.4023,0.0050,0.0050,0.0050
8,1089,1.3895,0.2561,0.8354,0.0050,0.0050,0.0050
8,1103,1.5385,-2.8963,3.1847,0.0050,0.0050,0.0050
8,1118,2.1161,-2.4052,1.0599,0.0050,0.0050,0.0050
8,1133,0.4342,3.2605,3.1284,0.0050,0.0050,0.0050
8,1134,1.2521,-0.4759,-0.3287,0.0050,0.0050,0.0050
8,1147,-2.4670,2.5751,-1.2990,0.0050,0.0050,0.0050
8,1148,-2.9973,-1.3482,3.3425,0.0050,0.0050,0.0050
8,1162,-2.0715,0.1720,-0.4132,0.0050,0.0050,0.0050
8,1163,0.9393,0.5573,1.2337,0.0050,0.0050,0.0050
8,1164,3.7357,-1.3947,-0.2489,0.0050,0.0050,0.0050
8,1178,0.0025,0.0101,3.4500,0.0050,0.0050,0.0050
9,8,-3.3350,-0.5060,2.6074,0.0050,0.0050,0.0050
9,9,0.8580,-0.8729,-0.6062,0.0050,0.0050,0.0050
9,23,-1.1844,-1.0432,4.2286,0.0050,0.0050,0.0050
9,24,-0.8906,-1.8513,0.7545,0.0050,0.0050,0.0050
9,25,1.2498,-0.3565,-0.4171,0.0050,0.0050,0.0050
9,39,-1.8336,-0.1452,3.5915,0.0050,0.0050,0.0050
9,54,2.0869,0.6702,0.2980,0.0050,0.0050,0.0050
9,68,-1.0127,-1.9358,0.8469,0.0050,0.0050,0.0050
9,69,-1.2703,2.4211,2.6863,0.0050,0.0050,0.0050
9,83,-3.7737,1.5958,3.3374,0.0050,0.0050,0.0050
9,99,-1.5768,2.4327,2.8551,0.0050,0.0050,0.0050
9,129,-1.5500,-0.8076,0.8626,0.0050,0.0050,0.0050
9,143,-0.2864,2.1776,-1.0492,0.0050,0.0050,0.0050
9,144,-0.2616,-1.1999,3.9592,0.0050,0.0050,0.0050
9,145,1.0156,-0.0117,-0.3647,0.0050,0.0050,0.0050
9,159,2.1718,2.1853,-0.9369,0.0050,0.0050,0.0050
9,160,-2.1679,-0.8751,0.4701,0.0050,0.0050,0.0050
9,175,0.6062,0.0748,1.5367,0.0050,0.0050,0.0050
9,188,-0.6899,0.2461,0.4944,0.0050,0.0050,0.0050
9,189,-2.5931,1.9422,3.0131,0.0050,0.0050,0.0050
9,203,-0.8093,0.0023,1.5560,0.0050,0.0050,0.0050
9,204,2.6401,1.8508,2.5574,0.0050,0.0050,0.0050
9,205,-1.2774,0.5458,2.5114,0.0050,0.0050,0.0050
9,219,0.2577,0.4356,0.4675,0.0050,0.0050,0.0050
9,234,-0.1956,0.4244,1.8110,0.0050,0.0050,0.0050
9,249,-0.1900,-0.4841,1.4200,0.0050,0.0050,0.0050
9,264,-0.2055,-0.4863,2.5949,0.0050,0.0050,0.0050
9,265,0.8762,-0.5898,0.4423,0.0050,0.0050,0.0050
9,279,-1.1801,0.7579,-0.0505,0.0050,0.0050,0.0050
9,280,0.8503,0.0804,-0.1096,0.0050,0.0050,0.0050
9,294,-0.6430,-3.1881,3.4041,0.0050,0.0050,0.0050
9,308,-2.8357,-2.7177,3.1786,0.0050,0.0050,0.0050
9,324,0.2510,3.1963,0.8571,0.0050,0.0050,0.0050
9,338,-2.3026,2.8353,-1.0320,0.0050,0.0050,0.0050
9,339,1.0834,-1.6262,2.3613,0.0050,0.0050,0.0050
9,354,-0.3451,-0.1352,4.2127,0.0050,0.0050,0.0050
9,355,1.0505,-0.1516,0.6575,0.0050,0.0050,0.0050
9,368,-2.9377,1.3936,1.6890,0.0050,0.0050,0.0050
9,369,2.9446,0.1687,3.8312,0.0050,0.0050,0.0050
9,398,-0.5570,-0.2269,0.9257,0.0050,0.0050,0.0050
9,413,-0.1947,-0.4924,1.1768,0.0050,0.0050,0.0050
9,414,0.1198,0.9875,2.3381,0.0050,0.0050,0.0050
9,443,0.9013,-0.7216,-0.1255,0.0050,0.0050,0.0050
9,444,-0.8426,0.6236,-0.2516,0.0050,0.0050,0.0050
9,445,1.9927,-0.4335,1.4526,0.0050,0.0050,0.0050
9,459,2.6386,1.6149,3.1398,0.0050,0.0050,0.0050
9,460,1.1416,0.6794,0.7714,0.0050,0.0050,0.0050
9,473,-3.1659,0.4646,1.2118,0.0050,0.0050,0.0050
9,474,1.0061,-2.0353,2.6141,0.0050,0.0050,0.0050
9,489,-0.2399,0.5362,4.4198,0.0050,0.0050,0.0050
9,490,-1.7982,1.6292,3.0496,0.0050,0.0050,0.0050
9,503,-0.6117,-0.3003,1.1258,0.0050,0.0050,0.0050
9,504,-3.0019,-0.9977,-0.8081,0.0050,0.0050,0.0050
9,505,0.6509,-0.4532,-0.3195,0.0050,0.0050,0.0050
9,518,1.8953,-1.5375,3.0410,0.0050,0.0050,0.0050
9,519,-0.5874,0.8469,3.5929,0.0050,0.0050,0.0050
9,534,0.1923,-3.0165,0.9592,0.0050,0.0050,0.0050
9,564,0.1282,0.0232,1.3697,0.0050,0.0050,0.0050
9,578,-0.7026,-0.0816,3.3596,0.0050,0.0050,0.0050
9,579,-3.1211,-0.9096,-0.3038,0.0050,0.0050,0.0050
9,593,1.8992,-1.5430,0.3422,0.0050,0.0050,0.0050
9,594,0.9073,-1.1265,2.2054,0.0050,0.0050,0.0050
9,608,-1.0206,-0.6702,2.5841,0.0050,0.0050,0.0050
9,624,-2.2593,1.0110,2.2194,0.0050,0.0050,0.0050
9,640,1.6561,-1.5602,3.8907,0.0050,0.0050,0.0050
9,653,2.2888,-0.1875,1.5586,0.0050,0.0050,0.0050
9,654,-0.1733,-0.3070,1.1035,0.0050,0.0050,0.0050
9,668,-1.2624,1.2433,3.1106,0.0050,0.0050,0.0050
9,669,-2.3774,0.4138,-0.3211,0.0050,0.0050,0.0050
9,699,-0.9421,-0.2914,-1.6628,0.0050,0.0050,0.0050
9,700,-0.3273,-0.9334,0.1298,0.0050,0.0050,0.0050
9,713,-3.3789,0.9317,3.9429,0.0050,0.0050,0.0050
9,714,1.4352,0.3188,2.1052,0.0050,0.0050,0.0050
9,728,-1.1531,0.1501,1.3552,0.0050,0.0050,0.0050
9,743,-2.7645,-1.9352,1.8691,0.0050,0.0050,0.0050
9,744,-2.3294,0.4843,1.0497,0.0050,0.0050,0.0050
9,758,0.2588,3.0245,-0.3314,0.0050,0.0050,0.0050
9,759,0.2564,0.1224,-0.2871,0.0050,0.0050,0.0050
9,774,0.3331,-2.9541,2.0541,0.0050,0.0050,0.0050
9,804,-2.7786,-1.4578,2.0690,0.0050,0.0050,0.0050
9,818,0.9269,0.9778,2.3769,0.0050,0.0050,0.0050
9,819,-1.2911,-0.7460,0.5810,0.0050,0.0050,0.0050
9,834,-2.9462,-1.3804,2.8484,0.0050,0.0050,0.0050
9,849,-0.1387,-0.1536,1.7503,0.0050,0.0050,0.0050
9,864,-1.8778,-1.3971,0.8866,0.0050,0.0050,0.0050
9,865,-0.3346,-3.0055,2.9982,0.0050,0.0050,0.0050
9,879,0.4088,0.3179,0.3024,0.0050,0.0050,0.0050
9,880,-0.2905,-0.2819,3.4652,0.0050,0.0050,0.0050
9,894,0.1863,0.2317,0.3775,0.0050,0.0050,0.0050
9,908,1.5411,0.3748,0.3260,0.0050,0.0050,0.0050
9,909,-2.3155,-1.5466,-1.7167,0.0050,0.0050,0.0050
9,923,-1.9920,0.3085,1.2359,0.0050,0.0050,0.0050
9,924,0.0447,2.3548,0.8693,0.0050,0.0050,0.0050
9,925,3.8734,1.0325,3.2675,0.0050,0.0050,0.0050
9,940,4.0537,-1.2134,-0.0389,0.0050,0.0050,0.0050
9,968,-4.0193,1.2420,3.0224,0.0050,0.0050,0.0050
9,969,-1.6145,2.8507,-1.4249,0.0050,0.0050,0.0050
9,970,1.7254,0.6009,1.3420,0.0050,0.0050,0.0050
9,1000,2.5607,0.0978,0.6025,0.0050,0.0050,0.0050
9,1014,-2.4290,2.1301,2.6320,0.0050,0.0050,0.0050
9,1028,-1.0989,0.0649,-1.9248,0.0050,0.0050,0.0050
9,1030,1.9548,0.6329,2.1474,0.0050,0.0050,0.0050
9,1043,-3.3862,0.9113,2.7547,0.0050,0.0050,0.0050
9,1044,-1.2736,0.8233,1.5549,0.0050,0.0050,0.0050
9,1059,-2.8855,0.7098,3.8109,0.0050,0.0050,0.0050
9,1074,0.0691,-1.3118,4.0867,0.0050,0.0050,0.0050
9,1088,1.8761,0.3975,3.3915,0.0050,0.0050,0.0050
9,1089,0.3941,0.2558,0.8374,0.0050,0.0050,0.0050
9,1103,0.5347,-2.8927,3.1751,0.0050,0.0050,0.0050
9,1104,1.7485,-0.8398,1.2058,0.0050,0.0050,0.0050
9,1119,0.2689,1.5335,-0.0232,0.0050,0.0050,0.0050
9,1133,-0.5538,3.2550,3.1234,0.0050,0.0050,0.0050
9,1134,0.2593,-0.4795,-0.3373,0.0050,0.0050,0.0050
9,1135,2.0402,-0.8883,1.7689,0.0050,0.0050,0.0050
9,1148,-3.9991,-1.3510,3.3443,0.0050,0.0050,0.0050
9,1149,-1.7838,-2.7178,2.8151,0.0050,0.0050,0.0050
9,1163,-0.0603,0.5795,1.2315,0.0050,0.0050,0.0050
9,1164,2.7366,-1.3966,-0.2522,0.0050,0.0050,0.0050
9,1165,0.1594,-0.3058,2.2266,0.0050,0.0050,0.0050
9,1179,-0.0450,-0.0705,1.5254,0.0050,0.0050,0.0050
9,1180,0.7410,-0.4024,1.3429,0.0050,0.0050,0.0050
9,1194,1.6864,-0.2680,2.3147,0.0050,0.0050,0.0050
9,1195,0.9909,0.0478,0.6470,0.0050,0.0050,0.0050
10,10,0.2014,-0.2171,1.3705,0.0050,0.0050,0.0050
10,24,-1.8916,-1.8593,0.7644,0.0050,0.0050,0.0050
10,25,0.2453,-0.3611,-0.4234,0.0050,0.0050,0.0050
10,40,-0.2395,0.1649,-1.9817,0.0050,0.0050,0.0050
10,54,1.0921,0.6578,0.2869,0.0050,0.0050,0.0050
10,55,1.2071,1.1756,2.1510,0.0050,0.0050,0.0050
10,69,-2.2684,2.4113,2.6866,0.0050,0.0050,0.0050
10,100,0.6697,-1.5629,0.3162,0.0050,0.0050,0.0050
10,101,1.1313,0.3149,0.6105,0.0050,0.0050,0.0050
10,116,1.0473,-0.0503,-1.2064,0.0050,0.0050,0.0050
10,130,0.0979,0.0909,3.6800,0.0050,0.0050,0.0050
10,144,-1.2559,-1.1975,3.9537,0.0050,0.0050,0.0050
10,145,0.0218,-0.0119,-0.3460,0.0050,0.0050,0.0050
10,159,1.1783,2.1868,-0.9388,0.0050,0.0050,0.0050
10,160,-3.1594,-0.8874,0.4743,0.0050,0.0050,0.0050
10,161,1.4373,-0.1868,1.0084,0.0050,0.0050,0.0050
10,175,-0.3871,0.0835,1.5335,0.0050,0.0050,0.0050
10,204,1.6339,1.8548,2.5601,0.0050,0.0050,0.0050
10,205,-2.2841,0.5450,2.5102,0.0050,0.0050,0.0050
10,206,1.3588,-0.0271,-0.1960,0.0050,0.0050,0.0050
10,234,-1.1897,0.4186,1.8188,0.0050,0.0050,0.0050
10,235,-2.6333,1.2375,-0.8026,0.0050,0.0050,0.0050
10,236,0.0612,-1.6117,-0.3149,0.0050,0.0050,0.0050
10,249,-1.1803,-0.4786,1.4162,0.0050,0.0050,0.0050
10,250,-0.4440,-0.1389,-0.5309,0.0050,0.0050,0.0050
10,251,-0.6735,-1.4707,-1.5782,0.0050,0.0050,0.0050
10,265,-0.1165,-0.5918,0.4479,0.0050,0.0050,0.0050
10,266,0.3472,0.4734,4.8763,0.0050,0.0050,0.0050
10,280,-0.1532,0.0731,-0.1176,0.0050,0.0050,0.0050
10,295,1.1128,-2.8812,-0.8236,0.0050,0.0050,0.0050
10,296,0.1862,-1.1810,1.4330,0.0050,0.0050,0.0050
10,310,-2.7205,-1.8088,2.7862,0.0050,0.0050,0.0050
10,324,-0.7392,3.2056,0.8616,0.0050,0.0050,0.0050
10,325,-0.2344,0.4991,-0.5164,0.0050,0.0050,0.0050
10,326,2.7466,-0.0336,3.2572,0.0050,0.0050,0.0050
10,340,2.0876,1.6559,-0.0760,0.0050,0.0050,0.0050
10,354,-1.3437,-0.1339,4.2194,0.0050,0.0050,0.0050
10,355,0.0558,-0.1580,0.6602,0.0050,0.0050,0.0050
10,370,0.9320,-2.7990,-0.4102,0.0050,0.0050,0.0050
10,371,1.4438,-0.0633,1.7839,0.0050,0.0050,0.0050
10,386,2.0956,1.6031,1.6373,0.0050,0.0050,0.0050
10,401,1.9888,2.3591,-1.6319,0.0050,0.0050,0.0050
10,414,-0.8827,0.9912,2.3374,0.0050,0.0050,0.0050
10,430,0.1958,-0.3313,-0.8058,0.0050,0.0050,0.0050
10,431,3.8816,-0.8811,0.7389,0.0050,0.0050,0.0050
10,444,-1.8365,0.6298,-0.2519,0.0050,0.0050,0.0050
10,445,0.9817,-0.4384,1.4601,0.0050,0.0050,0.0050
10,446,0.8405,0.0909,0.5857,0.0050,0.0050,0.0050
10,459,1.6463,1.6055,3.1422,0.0050,0.0050,0.0050
10,460,0.1392,0.6780,0.7728,0.0050,0.0050,0.0050
10,489,-1.2357,0.5299,4.4111,0.0050,0.0050,0.0050
10,490,-2.8103,1.6242,3.0484,0.0050,0.0050,0.0050
10,491,4.2177,0.6745,0.6931,0.0050,0.0050,0.0050
10,504,-4.0050,-1.0095,-0.7957,0.0050,0.0050,0.0050
10,505,-0.3511,-0.4506,-0.3251,0.0050,0.0050,0.0050
10,506,1.0714,0.0280,0.2116,0.0050,0.0050,0.0050
10,520,-0.5548,0.9997,1.8509,0.0050,0.0050,0.0050
10,521,-0.8768,-1.6356,1.8864,0.0050,0.0050,0.0050
10,534,-0.8085,-3.0217,0.9536,0.0050,0.0050,0.0050
10,550,2.0231,2.4001,-1.6158,0.0050,0.0050,0.0050
10,551,2.7158,2.7114,0.7314,0.0050,0.0050,0.0050
10,579,-4.1222,-0.9046,-0.3030,0.0050,0.0050,0.0050
10,594,-0.1035,-1.1228,2.2040,0.0050,0.0050,0.0050
10,595,-2.0749,2.0465,-0.8291,0.0050,0.0050,0.0050
10,596,2.6737,2.7127,-0.9415,0.0050,0.0050,0.0050
10,640,0.6480,-1.5549,3.8793,0.0050,0.0050,0.0050
10,641,-1.3144,2.1134,2.5178,0.0050,0.0050,0.0050
10,654,-1.1758,-0.2961,1.0932,0.0050,0.0050,0.0050
10,655,0.4273,2.8628,2.2845,0.0050,0.0050,0.0050
10,656,0.6939,-0.1323,2.9583,0.0050,0.0050,0.0050
10,671,1.4658,0.0135,1.0391,0.0050,0.0050,0.0050
10,685,0.0599,3.2000,1.7059,0.0050,0.0050,0.0050
10,686,1.8227,1.7678,1.7765,0.0050,0.0050,0.0050
10,699,-1.9405,-0.2690,-1.6622,0.0050,0.0050,0.0050
10,700,-1.3177,-0.9381,0.1401,0.0050,0.0050,0.0050
10,701,-1.2099,0.3890,-1.9658,0.0050,0.0050,0.0050
10,716,0.3250,-2.0437,0.2676,0.0050,0.0050,0.0050
10,744,-3.3317,0.5012,1.0502,0.0050,0.0050,0.0050
10,745,0.3829,0.2397,-0.4517,0.0050,0.0050,0.0050
10,774,-0.6619,-2.9596,2.0522,0.0050,0.0050,0.0050
10,775,0.0508,0.0363,-0.4145,0.0050,0.0050,0.0050
10,776,3.7762,0.9110,-0.1643,0.0050,0.0050,0.0050
10,790,0.4466,-1.6736,0.9558,0.0050,0.0050,0.0050
10,804,-3.7727,-1.4582,2.0720,0.0050,0.0050,0.0050
10,819,-2.2991,-0.7521,0.5861,0.0050,0.0050,0.0050
10,820,-0.3847,-2.4601,0.0265,0.0050,0.0050,0.0050
10,835,0.9183,-0.7363,1.8420,0.0050,0.0050,0.0050
10,850,-1.0738,-2.0633,0.8202,0.0050,0.0050,0.0050
10,865,-1.3434,-3.0001,2.9930,0.0050,0.0050,0.0050
10,880,-1.2929,-0.2861,3.4624,0.0050,0.0050,0.0050
10,881,0.5061,-0.2104,0.7942,0.0050,0.0050,0.0050
10,894,-0.8105,0.2413,0.3781,0.0050,0.0050,0.0050
10,896,3.2834,-2.0099,3.0261,0.0050,0.0050,0.0050
10,910,0.1927,-0.1137,-0.6766,0.0050,0.0050,0.0050
10,925,2.8851,1.0273,3.2640,0.0050,0.0050,0.0050
10,940,3.0506,-1.2209,-0.0378,0.0050,0.0050,0.0050
10,956,0.0885,0.2690,1.3069,0.0050,0.0050,0.0050
10,970,0.7470,0.6123,1.3337,0.0050,0.0050,0.0050
10,986,1.1717,0.1116,0.3149,0.0050,0.0050,0.0050
10,1000,1.5621,0.0928,0.6059,0.0050,0.0050,0.0050
10,1014,-3.4314,2.1253,2.6206,0.0050,0.0050,0.0050
10,1030,0.9607,0.6324,2.1457,0.0050,0.0050,0.0050
10,1044,-2.2693,0.8130,1.5569,0.0050,0.0050,0.0050
10,1046,4.1288,0.9963,2.7430,0.0050,0.0050,0.0050
10,1061,-1.1267,0.8102,0.5249,0.0050,0.0050,0.0050
10,1074,-0.9234,-1.3203,4.0913,0.0050,0.0050,0.0050
10,1075,-1.5391,0.6239,0.7523,0.0050,0.0050,0.0050
10,1091,1.0711,0.4959,1.0049,0.0050,0.0050,0.0050
10,1104,0.7531,-0.8504,1.2140,0.0050,0.0050,0.0050
10,1119,-0.7355,1.5244,-0.0204,0.0050,0.0050,0.0050
10,1135,1.0246,-0.8963,1.7664,0.0050,0.0050,0.0050
10,1136,1.4296,1.7217,4.2185,0.0050,0.0050,0.0050
10,1149,-2.7929,-2.7194,2.8189,0.0050,0.0050,0.0050
10,1151,-1.8590,-1.1256,1.4583,0.0050,0.0050,0.0050
10,1165,-0.8367,-0.3015,2.2195,0.0050,0.0050,0.0050
10,1179,-1.0319,-0.0684,1.5254,0.0050,0.0050,0.0050
10,1180,-0.2551,-0.4077,1.3571,0.0050,0.0050,0.0050
10,1181,1.1709,0.2519,-0.4969,0.0050,0.0050,0.0050
10,1194,0.6858,-0.2609,2.3204,0.0050,0.0050,0.0050
10,1195,-0.0184,0.0502,0.6378,0.0050,0.0050,0.0050
11,10,-0.8117,-0.2172,1.3617,0.0050,0.0050,0.0050
11,12,0.9569,-0.0837,-1.9814,0.0050,0.0050,0.0050
11,40,-1.2369,0.1758,-1.9843,0.0050,0.0050,0.0050
11,55,0.2105,1.1736,2.1567,0.0050,0.0050,0.0050
11,71,-2.0961,-2.3039,-0.0431,0.0050,0.0050,0.0050
11,72,0.3832,-2.7482,2.8073,0.0050,0.0050,0.0050
11,100,-0.3302,-1.5585,0.3061,0.0050,0.0050,0.0050
11,101,0.1203,0.3222,0.6170,0.0050,0.0050,0.0050
11,116,0.0498,-0.0498,-1.2051,0.0050,0.0050,0.0050
11,130,-0.9038,0.0943,3.6896,0.0050,0.0050,0.0050
11,132,2.0554,-2.6771,3.2334,0.0050,0.0050,0.0050
11,146,-0.1681,0.3028,1.3019,0.0050,0.0050,0.0050
11,161,0.4354,-0.1918,1.0128,0.0050,0.0050,0.0050
11,162,1.6895,0.2489,1.5812,0.0050,0.0050,0.0050
11,176,-0.5041,0.5620,-0.5060,0.0050,0.0050,0.0050
11,192,1.2222,0.3228,-0.1731,0.0050,0.0050,0.0050
11,206,0.3654,-0.0208,-0.2022,0.0050,0.0050,0.0050
11,207,0.2704,-0.3084,0.7457,0.0050,0.0050,0.0050
11,222,0.0856,-2.3343,-0.6375,0.0050,0.0050,0.0050
11,235,-3.6459,1.2303,-0.7943,0.0050,0.0050,0.0050
11,236,-0.9435,-1.6073,-0.3191,0.0050,0.0050,0.0050
11,237,-0.4928,-0.1486,-0.5912,0.0050,0.0050,0.0050
11,250,-1.4426,-0.1316,-0.5441,0.0050,0.0050,0.0050
11,251,-1.6717,-1.4751,-1.5791,0.0050,0.0050,0.0050
11,266,-0.6582,0.4735,4.8805,0.0050,0.0050,0.0050
11,281,0.1023,-0.5686,1.7595,0.0050,0.0050,0.0050
11,295,0.1125,-2.8768,-0.8283,0.0050,0.0050,0.0050
11,296,-0.8181,-1.1883,1.4306,0.0050,0.0050,0.0050
11,310,-3.7187,-1.8096,2.7874,0.0050,0.0050,0.0050
11,312,1.3979,0.2490,0.9480,0.0050,0.0050,0.0050
11,325,-1.2242,0.4909,-0.5215,0.0050,0.0050,0.0050
11,326,1.7429,-0.0361,3.2551,0.0050,0.0050,0.0050
11,327,0.9032,0.8024,-2.0291,0.0050,0.0050,0.0050
11,340,1.0953,1.6597,-0.0797,0.0050,0.0050,0.0050
11,341,1.9966,-1.6745,2.4230,0.0050,0.0050,0.0050
11,356,0.0446,-0.8904,3.3027,0.0050,0.0050,0.0050
11,357,0.9897,0.4328,0.9200,0.0050,0.0050,0.0050
11,370,-0.0674,-2.7869,-0.4102,0.0050,0.0050,0.0050
11,371,0.4528,-0.0483,1.7782,0.0050,0.0050,0.0050
11,386,1.1002,1.6065,1.6464,0.0050,0.0050,0.0050
11,401,0.9904,2.3523,-1.6309,0.0050,0.0050,0.0050
11,402,0.6655,-0.4037,0.7197,0.0050,0.0050,0.0050
11,430,-0.8128,-0.3133,-0.8137,0.0050,0.0050,0.0050
11,431,2.8701,-0.8999,0.7435,0.0050,0.0050,0.0050
11,432,1.0027,0.1070,0.5904,0.0050,0.0050,0.0050
11,446,-0.1649,0.0894,0.5712,0.0050,0.0050,0.0050
11,476,0.0348,0.2450,0.9433,0.0050,0.0050,0.0050
11,491,3.2146,0.6822,0.6871,0.0050,0.0050,0.0050
11,506,0.0723,0.0292,0.2146,0.0050,0.0050,0.0050
11,520,-1.5506,0.9939,1.8549,0.0050,0.0050,0.0050
11,521,-1.8875,-1.6421,1.8897,0.0050,0.0050,0.0050
11,522,-1.1730,-1.7147,-0.4005,0.0050,0.0050,0.0050
11,536,-1.6311,-0.2066,1.5452,0.0050,0.0050,0.0050
11,537,2.0881,-0.4824,4.2351,0.0050,0.0050,0.0050
11,550,1.0262,2.4039,-1.6313,0.0050,0.0050,0.0050
11,551,1.7144,2.7161,0.7357,0.0050,0.0050,0.0050
11,566,-0.1905,-0.0058,1.3095,0.0050,0.0050,0.0050
11,595,-3.0703,2.0483,-0.8202,0.0050,0.0050,0.0050
11,596,1.6712,2.7148,-0.9464,0.0050,0.0050,0.0050
11,597,0.8309,0.0803,-0.6459,0.0050,0.0050,0.0050
11,612,1.0275,0.4216,1.6922,0.0050,0.0050,0.0050
11,627,0.5592,0.0526,1.1142,0.0050,0.0050,0.0050
11,641,-2.3139,2.1064,2.5234,0.0050,0.0050,0.0050
11,655,-0.5708,2.8575,2.2842,0.0050,0.0050,0.0050
11,656,-0.3084,-0.1249,2.9587,0.0050,0.0050,0.0050
11,671,0.4618,-0.0008,1.0450,0.0050,0.0050,0.0050
11,685,-0.9455,3.2044,1.7001,0.0050,0.0050,0.0050
11,686,0.8152,1.7651,1.7758,0.0050,0.0050,0.0050
11,701,-2.2243,0.3893,-1.9659,0.0050,0.0050,0.0050
11,716,-0.6758,-2.0539,0.2694,0.0050,0.0050,0.0050
11,717,-0.7482,-2.3224,3.6829,0.0050,0.0050,0.0050
11,732,-1.2611,2.3870,-1.1024,0.0050,0.0050,0.0050
11,745,-0.6250,0.2405,-0.4474,0.0050,0.0050,0.0050
11,761,2.2153,-0.8580,-1.2016,0.0050,0.0050,0.0050
11,775,-0.9404,0.0360,-0.4088,0.0050,0.0050,0.0050
11,776,2.7802,0.9059,-0.1558,0.0050,0.0050,0.0050
11,790,-0.5608,-1.6756,0.9650,0.0050,0.0050,0.0050
11,792,-0.2292,2.3262,3.8229,0.0050,0.0050,0.0050
11,820,-1.3865,-2.4492,0.0264,0.0050,0.0050,0.0050
11,821,1.2955,3.0047,2.7909,0.0050,0.0050,0.0050
11,835,-0.0873,-0.7375,1.8385,0.0050,0.0050,0.0050
11,836,0.6544,1.7821,3.7967,0.0050,0.0050,0.0050
