pose_id,feature_id,number_of_measurements,x,y,z,x_global,y_global,z_global
7,1057,2,-0.8873,0.7554,4.8246,5.1127,0.7554,4.8246
7,1058,2,1.0709,0.7100,0.9507,7.0709,0.7100,0.9507
7,1071,2,-1.0269,-0.0537,1.5168,4.9731,-0.0537,1.5168
7,1117,2,0.0901,0.3937,1.1405,6.0901,0.3937,1.1405
7,1118,2,3.1207,-2.4155,1.0470,9.1207,-2.4155,1.0470
7,1147,2,-1.4713,2.5656,-1.2951,4.5287,2.5656,-1.2951
7,1161,2,-0.8037,-0.2510,4.5971,5.1963,-0.2510,4.5971
7,1162,2,-1.0718,0.1815,-0.4063,4.9282,0.1815,-0.4063
7,1177,2,0.7603,-2.3732,1.1918,6.7603,-2.3732,1.1918
7,1178,2,0.9978,0.0024,3.4417,6.9978,0.0024,3.4417
8,7,2,-1.2445,-3.1395,3.0398,5.7555,-3.1395,3.0398
8,8,2,-2.3491,-0.5142,2.6057,4.6509,-0.5142,2.6057
8,9,2,1.8500,-0.8668,-0.6109,8.8500,-0.8668,-0.6109
8,23,2,-0.1964,-1.0537,4.2285,6.8036,-1.0537,4.2285
8,39,2,-0.8248,-0.1566,3.5853,6.1752,-0.1566,3.5853
8,52,2,-0.7196,0.1131,0.3721,6.2804,0.1131,0.3721
8,67,2,-1.0191,0.0153,-0.3144,5.9809,0.0153,-0.3144
8,68,2,-0.0016,-1.9250,0.8468,6.9984,-1.9250,0.8468
8,82,2,-3.2591,2.3894,3.2383,3.7409,2.3894,3.2383
8,83,2,-2.7844,1.6045,3.3441,4.2156,1.6045,3.3441
8,99,2,-0.5705,2.4294,2.8642,6.4295,2.4294,2.8642
8,112,2,-0.2169,1.6683,1.1847,6.7831,1.6683,1.1847
8,113,2,0.3944,-2.2308,4.0483,7.3944,-2.2308,4.0483
8,128,2,-0.1000,-0.3382,-0.8513,6.9000,-0.3382,-0.8513
8,129,2,-0.5494,-0.7991,0.8863,6.4506,-0.7991,0.8863
8,142,2,-0.2052,0.0014,-0.8041,6.7948,0.0014,-0.8041
8,143,2,0.7098,2.1756,-1.0387,7.7098,2.1756,-1.0387
8,172,2,1.8166,-0.8065,-0.3874,8.8166,-0.8065,-0.3874
8,188,2,0.3112,0.2472,0.4901,7.3112,0.2472,0.4901
8,189,2,-1.6002,1.9523,3.0182,5.3998,1.9523,3.0182
8,203,2,0.1954,-0.0015,1.5592,7.1954,-0.0015,1.5592
8,217,2,-1.0282,-0.6475,4.5203,5.9718,-0.6475,4.5203
8,218,2,-1.8291,2.6834,2.7130,5.1709,2.6834,2.7130
8,219,2,1.2580,0.4332,0.4628,8.2580,0.4332,0.4628
8,233,2,0.8207,0.7604,0.0267,7.8207,0.7604,0.0267
8,247,2,-0.6833,0.4304,0.8051,6.3167,0.4304,0.8051
8,248,2,0.1975,1.7129,2.0036,7.1975,1.7129,2.0036
8,264,2,0.8000,-0.4889,2.5949,7.8000,-0.4889,2.5949
8,279,2,-0.1797,0.7524,-0.0496,6.8203,0.7524,-0.0496
8,292,2,-2.0065,2.3867,-0.6446,4.9935,2.3867,-0.6446
8,294,2,0.3593,-3.1869,3.4059,7.3593,-3.1869,3.4059
8,308,2,-1.8394,-2.7231,3.1722,5.1606,-2.7231,3.1722
8,322,2,-0.8643,-0.2857,-0.6276,6.1357,-0.2857,-0.6276
8,323,2,-0.0877,-0.0421,0.9507,6.9123,-0.0421,0.9507
8,337,2,-0.8762,-0.0633,-0.2183,6.1238,-0.0633,-0.2183
8,338,2,-1.3091,2.8536,-1.0297,5.6909,2.8536,-1.0297
8,339,2,2.0783,-1.6265,2.3590,9.0783,-1.6265,2.3590
8,368,2,-1.9389,1.3857,1.6800,5.0611,1.3857,1.6800
8,369,2,3.9321,0.1650,3.8315,10.9321,0.1650,3.8315
8,383,2,-0.0378,-0.5281,0.3588,6.9622,-0.5281,0.3588
8,398,2,0.4413,-0.2229,0.9235,7.4413,-0.2229,0.9235
8,412,2,-1.0494,-0.2377,-0.3667,5.9506,-0.2377,-0.3667
8,413,2,0.8094,-0.4816,1.1721,7.8094,-0.4816,1.1721
8,427,2,-3.8877,-1.1687,-1.0209,3.1123,-1.1687,-1.0209
8,442,2,-1.1158,-1.3516,-0.3263,5.8842,-1.3516,-0.3263
8,443,2,1.8825,-0.7399,-0.1373,8.8825,-0.7399,-0.1373
8,473,2,-2.1555,0.4674,1.2140,4.8445,0.4674,1.2140
8,474,2,1.9863,-2.0349,2.6069,8.9863,-2.0349,2.6069
8,503,2,0.3831,-0.2969,1.1205,7.3831,-0.2969,1.1205
8,518,2,2.9028,-1.5338,3.0304,9.9028,-1.5338,3.0304
8,519,2,0.4222,0.8524,3.5808,7.4222,0.8524,3.5808
8,533,2,-2.3613,-1.7362,2.9543,4.6387,-1.7362,2.9543
8,548,2,2.1560,-1.3156,-1.7507,9.1560,-1.3156,-1.7507
8,564,2,1.1349,0.0318,1.3640,8.1349,0.0318,1.3640
8,577,2,-3.3603,-2.2676,2.6338,3.6397,-2.2676,2.6338
8,578,2,0.3073,-0.0856,3.3586,7.3073,-0.0856,3.3586
8,593,2,2.8916,-1.5462,0.3420,9.8916,-1.5462,0.3420
8,608,2,-0.0155,-0.6807,2.5803,6.9845,-0.6807,2.5803
8,623,2,0.6145,-2.3166,-0.9295,7.6145,-2.3166,-0.9295
8,624,2,-1.2529,1.0196,2.2148,5.7471,1.0196,2.2148
8,637,2,-2.4902,-1.3710,1.5188,4.5098,-1.3710,1.5188
8,653,2,3.2720,-0.1877,1.5518,10.2720,-0.1877,1.5518
8,668,2,-0.2616,1.2519,3.1266,6.7384,1.2519,3.1266
8,669,2,-1.3838,0.4150,-0.3261,5.6162,0.4150,-0.3261
8,682,2,-0.9521,-0.0289,1.5815,6.0479,-0.0289,1.5815
8,712,2,1.8512,0.4010,2.7506,8.8512,0.4010,2.7506
8,713,2,-2.3643,0.9389,3.9339,4.6357,0.9389,3.9339
8,714,2,2.4308,0.3245,2.1016,9.4308,0.3245,2.1016
8,728,2,-0.1548,0.1451,1.3529,6.8452,0.1451,1.3529
8,742,2,-1.2580,-0.1999,1.2950,5.7420,-0.1999,1.2950
8,743,2,-1.7746,-1.9146,1.8662,5.2254,-1.9146,1.8662
8,758,2,1.2621,3.0232,-0.3440,8.2621,3.0232,-0.3440
8,759,2,1.2573,0.1294,-0.2787,8.2573,0.1294,-0.2787
8,773,2,0.5248,-0.0553,0.9754,7.5248,-0.0553,0.9754
8,787,2,-0.6911,0.5619,3.4827,6.3089,0.5619,3.4827
8,802,2,-2.6312,-2.5477,2.9562,4.3688,-2.5477,2.9562
8,803,2,0.0635,0.4148,1.2048,7.0635,0.4148,1.2048
8,817,2,-3.3569,0.8872,0.5837,3.6431,0.8872,0.5837
8,818,2,1.9322,0.9823,2.3797,8.9322,0.9823,2.3797
8,833,2,-2.9674,-1.1789,3.6096,4.0326,-1.1789,3.6096
8,834,2,-1.9566,-1.3794,2.8693,5.0434,-1.3794,2.8693
8,848,2,-0.3466,-0.1337,0.6780,6.6534,-0.1337,0.6780
8,849,2,0.8608,-0.1519,1.7492,7.8608,-0.1519,1.7492
8,862,2,-0.1662,2.1636,1.9496,6.8338,2.1636,1.9496
8,863,2,-1.6953,0.6000,0.6599,5.3047,0.6000,0.6599
8,864,2,-0.8804,-1.4075,0.8899,6.1196,-1.4075,0.8899
8,878,2,-1.6411,-0.5588,3.4566,5.3589,-0.5588,3.4566
8,879,2,1.4204,0.3277,0.3057,8.4204,0.3277,0.3057
8,892,2,1.6156,1.9605,3.3095,8.6156,1.9605,3.3095
8,893,2,-0.7337,-3.0750,0.3939,6.2663,-3.0750,0.3939
8,908,2,2.5347,0.3680,0.3288,9.5347,0.3680,0.3288
8,909,2,-1.3185,-1.5424,-1.7159,5.6815,-1.5424,-1.7159
8,922,2,-0.8757,-0.3705,4.0693,6.1243,-0.3705,4.0693
8,923,2,-0.9849,0.3074,1.2378,6.0151,0.3074,1.2378
8,924,2,1.0306,2.3536,0.8755,8.0306,2.3536,0.8755
8,938,2,-2.8180,0.7151,3.6908,4.1820,0.7151,3.6908
8,952,2,-2.4684,-0.9066,-0.8924,4.5316,-0.9066,-0.8924
8,953,2,-0.3392,0.7671,1.0510,6.6608,0.7671,1.0510
8,968,2,-3.0241,1.2561,3.0228,3.9759,1.2561,3.0228
8,969,2,-0.6193,2.8545,-1.4329,6.3807,2.8545,-1.4329
8,982,2,-0.4479,-0.0817,2.7592,6.5521,-0.0817,2.7592
8,998,2,0.0790,1.4199,-1.7449,7.0790,1.4199,-1.7449
8,1028,2,-0.1044,0.0638,-1.9215,6.8956,0.0638,-1.9215
8,1043,2,-2.3871,0.9131,2.7592,4.6129,0.9131,2.7592
8,1058,2,0.0726,0.7205,0.9482,7.0726,0.7205,0.9482
8,1059,2,-1.8965,0.7098,3.8175,5.1035,0.7098,3.8175
8,1088,2,2.8655,0.3968,3.4023,9.8655,0.3968,3.4023
8,1089,2,1.3895,0.2561,0.8354,8.3895,0.2561,0.8354
8,1103,2,1.5385,-2.8963,3.1847,8.5385,-2.8963,3.1847
8,1118,2,2.1161,-2.4052,1.0599,9.1161,-2.4052,1.0599
8,1133,2,0.4342,3.2605,3.1284,7.4342,3.2605,3.1284
8,1134,2,1.2521,-0.4759,-0.3287,8.2521,-0.4759,-0.3287
8,1147,2,-2.4670,2.5751,-1.2990,4.5330,2.5751,-1.2990
8,1148,2,-2.9973,-1.3482,3.3425,4.0027,-1.3482,3.3425
8,1162,2,-2.0715,0.1720,-0.4132,4.9285,0.1720,-0.4132
8,1163,2,0.9393,0.5573,1.2337,7.9393,0.5573,1.2337
8,1164,2,3.7357,-1.3947,-0.2489,10.7357,-1.3947,-0.2489
8,1178,2,0.0025,0.0101,3.4500,7.0025,0.0101,3.4500
9,8,2,-3.3350,-0.5060,2.6074,4.6650,-0.5060,2.6074
9,9,2,0.8580,-0.8729,-0.6062,8.8580,-0.8729,-0.6062
9,23,2,-1.1844,-1.0432,4.2286,6.8156,-1.0432,4.2286
9,24,2,-0.8906,-1.8513,0.7545,7.1094,-1.8513,0.7545
9,25,2,1.2498,-0.3565,-0.4171,9.2498,-0.3565,-0.4171
9,39,2,-1.8336,-0.1452,3.5915,6.1664,-0.1452,3.5915
9,54,2,2.0869,0.6702,0.2980,10.0869,0.6702,0.2980
9,68,2,-1.0127,-1.9358,0.8469,6.9873,-1.9358,0.8469
9,69,2,-1.2703,2.4211,2.6863,6.7297,2.4211,2.6863
9,83,2,-3.7737,1.5958,3.3374,4.2263,1.5958,3.3374
9,99,2,-1.5768,2.4327,2.8551,6.4232,2.4327,2.8551
9,129,2,-1.5500,-0.8076,0.8626,6.4500,-0.8076,0.8626
9,143,2,-0.2864,2.1776,-1.0492,7.7136,2.1776,-1.0492
9,144,2,-0.2616,-1.1999,3.9592,7.7384,-1.1999,3.9592
9,145,2,1.0156,-0.0117,-0.3647,9.0156,-0.0117,-0.3647
9,159,2,2.1718,2.1853,-0.9369,10.1718,2.1853,-0.9369
9,160,2,-2.1679,-0.8751,0.4701,5.8321,-0.8751,0.4701
9,175,2,0.6062,0.0748,1.5367,8.6062,0.0748,1.5367
9,188,2,-0.6899,0.2461,0.4944,7.3101,0.2461,0.4944
9,189,2,-2.5931,1.9422,3.0131,5.4069,1.9422,3.0131
9,203,2,-0.8093,0.0023,1.5560,7.1907,0.0023,1.5560
9,204,2,2.6401,1.8508,2.5574,10.6401,1.8508,2.5574
9,205,2,-1.2774,0.5458,2.5114,6.7226,0.5458,2.5114
9,219,2,0.2577,0.4356,0.4675,8.2577,0.4356,0.4675
9,234,2,-0.1956,0.4244,1.8110,7.8044,0.4244,1.8110
9,249,2,-0.1900,-0.4841,1.4200,7.8100,-0.4841,1.4200
9,264,2,-0.2055,-0.4863,2.5949,7.7945,-0.4863,2.5949
9,265,2,0.8762,-0.5898,0.4423,8.8762,-0.5898,0.4423
9,279,2,-1.1801,0.7579,-0.0505,6.8199,0.7579,-0.0505
9,280,2,0.8503,0.0804,-0.1096,8.8503,0.0804,-0.1096
9,294,2,-0.6430,-3.1881,3.4041,7.3570,-3.1881,3.4041
9,308,2,-2.8357,-2.7177,3.1786,5.1643,-2.7177,3.1786
9,324,2,0.2510,3.1963,0.8571,8.2510,3.1963,0.8571
9,338,2,-2.3026,2.8353,-1.0320,5.6974,2.8353,-1.0320
9,339,2,1.0834,-1.6262,2.3613,9.0834,-1.6262,2.3613
9,354,2,-0.3451,-0.1352,4.2127,7.6549,-0.1352,4.2127
9,355,2,1.0505,-0.1516,0.6575,9.0505,-0.1516,0.6575
9,368,2,-2.9377,1.3936,1.6890,5.0623,1.3936,1.6890
9,369,2,2.9446,0.1687,3.8312,10.9446,0.1687,3.8312
9,398,2,-0.5570,-0.2269,0.9257,7.4430,-0.2269,0.9257
9,413,2,-0.1947,-0.4924,1.1768,7.8053,-0.4924,1.1768
9,414,2,0.1198,0.9875,2.3381,8.1198,0.9875,2.3381
9,443,2,0.9013,-0.7216,-0.1255,8.9013,-0.7216,-0.1255
9,444,2,-0.8426,0.6236,-0.2516,7.1574,0.6236,-0.2516
9,445,2,1.9927,-0.4335,1.4526,9.9927,-0.4335,1.4526
9,459,2,2.6386,1.6149,3.1398,10.6386,1.6149,3.1398
9,460,2,1.1416,0.6794,0.7714,9.1416,0.6794,0.7714
9,473,2,-3.1659,0.4646,1.2118,4.8341,0.4646,1.2118
9,474,2,1.0061,-2.0353,2.6141,9.0061,-2.0353,2.6141
9,489,2,-0.2399,0.5362,4.4198,7.7601,0.5362,4.4198
9,490,2,-1.7982,1.6292,3.0496,6.2018,1.6292,3.0496
9,503,2,-0.6117,-0.3003,1.1258,7.3883,-0.3003,1.1258
9,504,2,-3.0019,-0.9977,-0.8081,4.9981,-0.9977,-0.8081
9,505,2,0.6509,-0.4532,-0.3195,8.6509,-0.4532,-0.3195
9,518,2,1.8953,-1.5375,3.0410,9.8953,-1.5375,3.0410
9,519,2,-0.5874,0.8469,3.5929,7.4126,0.8469,3.5929
9,534,2,0.1923,-3.0165,0.9592,8.1923,-3.0165,0.9592
9,564,2,0.1282,0.0232,1.3697,8.1282,0.0232,1.3697
9,578,2,-0.7026,-0.0816,3.3596,7.2974,-0.0816,3.3596
9,579,2,-3.1211,-0.9096,-0.3038,4.8789,-0.9096,-0.3038
9,593,2,1.8992,-1.5430,0.3422,9.8992,-1.5430,0.3422
9,594,2,0.9073,-1.1265,2.2054,8.9073,-1.1265,2.2054
9,608,2,-1.0206,-0.6702,2.5841,6.9794,-0.6702,2.5841
9,624,2,-2.2593,1.0110,2.2194,5.7407,1.0110,2.2194
9,640,2,1.6561,-1.5602,3.8907,9.6561,-1.5602,3.8907
9,653,2,2.2888,-0.1875,1.5586,10.2888,-0.1875,1.5586
9,654,2,-0.1733,-0.3070,1.1035,7.8267,-0.3070,1.1035
9,668,2,-1.2624,1.2433,3.1106,6.7376,1.2433,3.1106
9,669,2,-2.3774,0.4138,-0.3211,5.6226,0.4138,-0.3211
9,699,2,-0.9421,-0.2914,-1.6628,7.0579,-0.2914,-1.6628
9,700,2,-0.3273,-0.9334,0.1298,7.6727,-0.9334,0.1298
9,713,2,-3.3789,0.9317,3.9429,4.6211,0.9317,3.9429
9,714,2,1.4352,0.3188,2.1052,9.4352,0.3188,2.1052
9,728,2,-1.1531,0.1501,1.3552,6.8469,0.1501,1.3552
9,743,2,-2.7645,-1.9352,1.8691,5.2355,-1.9352,1.8691
9,744,2,-2.3294,0.4843,1.0497,5.6706,0.4843,1.0497
9,758,2,0.2588,3.0245,-0.3314,8.2588,3.0245,-0.3314
9,759,2,0.2564,0.1224,-0.2871,8.2564,0.1224,-0.2871
9,774,2,0.3331,-2.9541,2.0541,8.3331,-2.9541,2.0541
9,804,2,-2.7786,-1.4578,2.0690,5.2214,-1.4578,2.0690
9,818,2,0.9269,0.9778,2.3769,8.9269,0.9778,2.3769
9,819,2,-1.2911,-0.7460,0.5810,6.7089,-0.7460,0.5810
9,834,2,-2.9462,-1.3804,2.8484,5.0538,-1.3804,2.8484
9,849,2,-0.1387,-0.1536,1.7503,7.8613,-0.1536,1.7503
9,864,2,-1.8778,-1.3971,0.8866,6.1222,-1.3971,0.8866
9,865,2,-0.3346,-3.0055,2.9982,7.6654,-3.0055,2.9982
9,879,2,0.4088,0.3179,0.3024,8.4088,0.3179,0.3024
9,880,2,-0.2905,-0.2819,3.4652,7.7095,-0.2819,3.4652
9,894,2,0.1863,0.2317,0.3775,8.1863,0.2317,0.3775
9,908,2,1.5411,0.3748,0.3260,9.5411,0.3748,0.3260
9,909,2,-2.3155,-1.5466,-1.7167,5.6845,-1.5466,-1.7167
9,923,2,-1.9920,0.3085,1.2359,6.0080,0.3085,1.2359
9,924,2,0.0447,2.3548,0.8693,8.0447,2.3548,0.8693
9,925,2,3.8734,1.0325,3.2675,11.8734,1.0325,3.2675
9,940,2,4.0537,-1.2134,-0.0389,12.0537,-1.2134,-0.0389
9,968,2,-4.0193,1.2420,3.0224,3.9807,1.2420,3.0224
9,969,2,-1.6145,2.8507,-1.4249,6.3855,2.8507,-1.4249
9,970,2,1.7254,0.6009,1.3420,9.7254,0.6009,1.3420
9,1000,2,2.5607,0.0978,0.6025,10.5607,0.0978,0.6025
9,1014,2,-2.4290,2.1301,2.6320,5.5710,2.1301,2.6320
9,1028,2,-1.0989,0.0649,-1.9248,6.9011,0.0649,-1.9248
9,1030,2,1.9548,0.6329,2.1474,9.9548,0.6329,2.1474
9,1043,2,-3.3862,0.9113,2.7547,4.6138,0.9113,2.7547
9,1044,2,-1.2736,0.8233,1.5549,6.7264,0.8233,1.5549
9,1059,2,-2.8855,0.7098,3.8109,5.1145,0.7098,3.8109
9,1074,2,0.0691,-1.3118,4.0867,8.0691,-1.3118,4.0867
9,1088,2,1.8761,0.3975,3.3915,9.8761,0.3975,3.3915
9,1089,2,0.3941,0.2558,0.8374,8.3941,0.2558,0.8374
9,1103,2,0.5347,-2.8927,3.1751,8.5347,-2.8927,3.1751
9,1104,2,1.7485,-0.8398,1.2058,9.7485,-0.8398,1.2058
9,1119,2,0.2689,1.5335,-0.0232,8.2689,1.5335,-0.0232
9,1133,2,-0.5538,3.2550,3.1234,7.4462,3.2550,3.1234
9,1134,2,0.2593,-0.4795,-0.3373,8.2593,-0.4795,-0.3373
9,1135,2,2.0402,-0.8883,1.7689,10.0402,-0.8883,1.7689
9,1148,2,-3.9991,-1.3510,3.3443,4.0009,-1.3510,3.3443
9,1149,2,-1.7838,-2.7178,2.8151,6.2162,-2.7178,2.8151
9,1163,2,-0.0603,0.5795,1.2315,7.9397,0.5795,1.2315
9,1164,2,2.7366,-1.3966,-0.2522,10.7366,-1.3966,-0.2522
9,1165,2,0.1594,-0.3058,2.2266,8.1594,-0.3058,2.2266
9,1179,2,-0.0450,-0.0705,1.5254,7.9550,-0.0705,1.5254
9,1180,2,0.7410,-0.4024,1.3429,8.7410,-0.4024,1.3429
9,1194,2,1.6864,-0.2680,2.3147,9.6864,-0.2680,2.3147
9,1195,2,0.9909,0.0478,0.6470,8.9909,0.0478,0.6470
10,10,2,0.2014,-0.2171,1.3705,9.2014,-0.2171,1.3705
10,24,2,-1.8916,-1.8593,0.7644,7.1084,-1.8593,0.7644
10,25,2,0.2453,-0.3611,-0.4234,9.2453,-0.3611,-0.4234
10,40,2,-0.2395,0.1649,-1.9817,8.7605,0.1649,-1.9817
10,54,2,1.0921,0.6578,0.2869,10.0921,0.6578,0.2869
10,55,2,1.2071,1.1756,2.1510,10.2071,1.1756,2.1510
10,69,2,-2.2684,2.4113,2.6866,6.7316,2.4113,2.6866
10,100,2,0.6697,-1.5629,0.3162,9.6697,-1.5629,0.3162
10,101,2,1.1313,0.3149,0.6105,10.1313,0.3149,0.6105
10,116,2,1.0473,-0.0503,-1.2064,10.0473,-0.0503,-1.2064
10,130,2,0.0979,0.0909,3.6800,9.0979,0.0909,3.6800
10,144,2,-1.2559,-1.1975,3.9537,7.7441,-1.1975,3.9537
10,145,2,0.0218,-0.0119,-0.3460,9.0218,-0.0119,-0.3460
10,159,2,1.1783,2.1868,-0.9388,10.1783,2.1868,-0.9388
10,160,2,-3.1594,-0.8874,0.4743,5.8406,-0.8874,0.4743
10,161,2,1.4373,-0.1868,1.0084,10.4373,-0.1868,1.0084
10,175,2,-0.3871,0.0835,1.5335,8.6129,0.0835,1.5335
10,204,2,1.6339,1.8548,2.5601,10.6339,1.8548,2.5601
10,205,2,-2.2841,0.5450,2.5102,6.7159,0.5450,2.5102
10,206,2,1.3588,-0.0271,-0.1960,10.3588,-0.0271,-0.1960
10,234,2,-1.1897,0.4186,1.8188,7.8103,0.4186,1.8188
10,235,2,-2.6333,1.2375,-0.8026,6.3667,1.2375,-0.8026
10,236,2,0.0612,-1.6117,-0.3149,9.0612,-1.6117,-0.3149
10,249,2,-1.1803,-0.4786,1.4162,7.8197,-0.4786,1.4162
10,250,2,-0.4440,-0.1389,-0.5309,8.5560,-0.1389,-0.5309
10,251,2,-0.6735,-1.4707,-1.5782,8.3265,-1.4707,-1.5782
10,265,2,-0.1165,-0.5918,0.4479,8.8835,-0.5918,0.4479
10,266,2,0.3472,0.4734,4.8763,9.3472,0.4734,4.8763
10,280,2,-0.1532,0.0731,-0.1176,8.8468,0.0731,-0.1176
10,295,2,1.1128,-2.8812,-0.8236,10.1128,-2.8812,-0.8236
10,296,2,0.1862,-1.1810,1.4330,9.1862,-1.1810,1.4330
10,310,2,-2.7205,-1.8088,2.7862,6.2795,-1.8088,2.7862
10,324,2,-0.7392,3.2056,0.8616,8.2608,3.2056,0.8616
10,325,2,-0.2344,0.4991,-0.5164,8.7656,0.4991,-0.5164
10,326,2,2.7466,-0.0336,3.2572,11.7466,-0.0336,3.2572
10,340,2,2.0876,1.6559,-0.0760,11.0876,1.6559,-0.0760
10,354,2,-1.3437,-0.1339,4.2194,7.6563,-0.1339,4.2194
10,355,2,0.0558,-0.1580,0.6602,9.0558,-0.1580,0.6602
10,370,2,0.9320,-2.7990,-0.4102,9.9320,-2.7990,-0.4102
10,371,2,1.4438,-0.0633,1.7839,10.4438,-0.0633,1.7839
10,386,2,2.0956,1.6031,1.6373,11.0956,1.6031,1.6373
10,401,2,1.9888,2.3591,-1.6319,10.9888,2.3591,-1.6319
10,414,2,-0.8827,0.9912,2.3374,8.1173,0.9912,2.3374
10,430,2,0.1958,-0.3313,-0.8058,9.1958,-0.3313,-0.8058
10,431,2,3.8816,-0.8811,0.7389,12.8816,-0.8811,0.7389
10,444,2,-1.8365,0.6298,-0.2519,7.1635,0.6298,-0.2519
10,445,2,0.9817,-0.4384,1.4601,9.9817,-0.4384,1.4601
10,446,2,0.8405,0.0909,0.5857,9.8405,0.0909,0.5857
10,459,2,1.6463,1.6055,3.1422,10.6463,1.6055,3.1422
10,460,2,0.1392,0.6780,0.7728,9.1392,0.6780,0.7728
10,489,2,-1.2357,0.5299,4.4111,7.7643,0.5299,4.4111
10,490,2,-2.8103,1.6242,3.0484,6.1897,1.6242,3.0484
10,491,2,4.2177,0.6745,0.6931,13.2177,0.6745,0.6931
10,504,2,-4.0050,-1.0095,-0.7957,4.9950,-1.0095,-0.7957
10,505,2,-0.3511,-0.4506,-0.3251,8.6489,-0.4506,-0.3251
10,506,2,1.0714,0.0280,0.2116,10.0714,0.0280,0.2116
10,520,2,-0.5548,0.9997,1.8509,8.4452,0.9997,1.8509
10,521,2,-0.8768,-1.6356,1.8864,8.1232,-1.6356,1.8864
10,534,2,-0.8085,-3.0217,0.9536,8.1915,-3.0217,0.9536
10,550,2,2.0231,2.4001,-1.6158,11.0231,2.4001,-1.6158
10,551,2,2.7158,2.7114,0.7314,11.7158,2.7114,0.7314
10,579,2,-4.1222,-0.9046,-0.3030,4.8778,-0.9046,-0.3030
10,594,2,-0.1035,-1.1228,2.2040,8.8965,-1.1228,2.2040
10,595,2,-2.0749,2.0465,-0.8291,6.9251,2.0465,-0.8291
10,596,2,2.6737,2.7127,-0.9415,11.6737,2.7127,-0.9415
10,640,2,0.6480,-1.5549,3.8793,9.6480,-1.5549,3.8793
10,641,2,-1.3144,2.1134,2.5178,7.6856,2.1134,2.5178
10,654,2,-1.1758,-0.2961,1.0932,7.8242,-0.2961,1.0932
10,655,2,0.4273,2.8628,2.2845,9.4273,2.8628,2.2845
10,656,2,0.6939,-0.1323,2.9583,9.6939,-0.1323,2.9583
10,671,2,1.4658,0.0135,1.0391,10.4658,0.0135,1.0391
10,685,2,0.0599,3.2000,1.7059,9.0599,3.2000,1.7059
10,686,2,1.8227,1.7678,1.7765,10.8227,1.7678,1.7765
10,699,2,-1.9405,-0.2690,-1.6622,7.0595,-0.2690,-1.6622
10,700,2,-1.3177,-0.9381,0.1401,7.6823,-0.9381,0.1401
10,701,2,-1.2099,0.3890,-1.9658,7.7901,0.3890,-1.9658
10,716,2,0.3250,-2.0437,0.2676,9.3250,-2.0437,0.2676
10,744,2,-3.3317,0.5012,1.0502,5.6683,0.5012,1.0502
10,745,2,0.3829,0.2397,-0.4517,9.3829,0.2397,-0.4517
10,774,2,-0.6619,-2.9596,2.0522,8.3381,-2.9596,2.0522
10,775,2,0.0508,0.0363,-0.4145,9.0508,0.0363,-0.4145
10,776,2,3.7762,0.9110,-0.1643,12.7762,0.9110,-0.1643
10,790,2,0.4466,-1.6736,0.9558,9.4466,-1.6736,0.9558
10,804,2,-3.7727,-1.4582,2.0720,5.2273,-1.4582,2.0720
10,819,2,-2.2991,-0.7521,0.5861,6.7009,-0.7521,0.5861
10,820,2,-0.3847,-2.4601,0.0265,8.6153,-2.4601,0.0265
10,835,2,0.9183,-0.7363,1.8420,9.9183,-0.7363,1.8420
10,850,2,-1.0738,-2.0633,0.8202,7.9262,-2.0633,0.8202
10,865,2,-1.3434,-3.0001,2.9930,7.6566,-3.0001,2.9930
10,880,2,-1.2929,-0.2861,3.4624,7.7071,-0.2861,3.4624
10,881,2,0.5061,-0.2104,0.7942,9.5061,-0.2104,0.7942
10,894,2,-0.8105,0.2413,0.3781,8.1895,0.2413,0.3781
10,896,2,3.2834,-2.0099,3.0261,12.2834,-2.0099,3.0261
10,910,2,0.1927,-0.1137,-0.6766,9.1927,-0.1137,-0.6766
10,925,2,2.8851,1.0273,3.2640,11.8851,1.0273,3.2640
10,940,2,3.0506,-1.2209,-0.0378,12.0506,-1.2209,-0.0378
10,956,2,0.0885,0.2690,1.3069,9.0885,0.2690,1.3069
10,970,2,0.7470,0.6123,1.3337,9.7470,0.6123,1.3337
10,986,2,1.1717,0.1116,0.3149,10.1717,0.1116,0.3149
10,1000,2,1.5621,0.0928,0.6059,10.5621,0.0928,0.6059
10,1014,2,-3.4314,2.1253,2.6206,5.5686,2.1253,2.6206
10,1030,2,0.9607,0.6324,2.1457,9.9607,0.6324,2.1457
10,1044,2,-2.2693,0.8130,1.5569,6.7307,0.8130,1.5569
10,1046,2,4.1288,0.9963,2.7430,13.1288,0.9963,2.7430
10,1061,2,-1.1267,0.8102,0.5249,7.8733,0.8102,0.5249
10,1074,2,-0.9234,-1.3203,4.0913,8.0766,-1.3203,4.0913
10,1075,2,-1.5391,0.6239,0.7523,7.4609,0.6239,0.7523
10,1091,2,1.0711,0.4959,1.0049,10.0711,0.4959,1.0049
10,1104,2,0.7531,-0.8504,1.2140,9.7531,-0.8504,1.2140
10,1119,2,-0.7355,1.5244,-0.0204,8.2645,1.5244,-0.0204
10,1135,2,1.0246,-0.8963,1.7664,10.0246,-0.8963,1.7664
10,1136,2,1.4296,1.7217,4.2185,10.4296,1.7217,4.2185
10,1149,2,-2.7929,-2.7194,2.8189,6.2071,-2.7194,2.8189
10,1151,2,-1.8590,-1.1256,1.4583,7.1410,-1.1256,1.4583
